Cusip,date,ESGScore,EnvironmentPillarScore,GovernancePillarScore,SocialPillarScore
46269C10,2016-12-31,0.1327287187,0.0269865067,0.2416240046,0.1188541309
46269C10,2017-12-31,0.1504224808,0.0252454418,0.2354631856,0.1558715238
46269C10,2018-12-31,0.2006323501,0.0902255639,0.3244970546,0.1810769199
46269C10,2019-12-31,0.2738022617,0.1789105447,0.3321967283,0.2809603031
46269C10,2020-12-31,0.3149302651,0.4295324659,0.3550562581,0.2511136933
46269C10,2021-12-31,0.2808955516,0.4242951656,0.260361343,0.2363166343
46269C10,2022-12-31,0.3668189941,0.5051943369,0.4520278086,0.2714356591
46269C10,2023-12-31,0.3664690632,0.4705115904,0.5016884373,0.2592741709
46272610,2015-12-31,0.3647577997,0.0192307692,0.6808619281,0.48760181
46272610,2016-12-31,0.3488519375,0.0051975052,0.6949516496,0.4417605989
46272610,2017-12-31,0.3627557222,0.0395927602,0.5442001603,0.583064103
46272610,2018-12-31,0.3435147274,0.041382668,0.5089363121,0.5533763512
46272610,2019-12-31,0.3318683959,0.0429623568,0.4279477374,0.5898670198
46272610,2020-12-31,0.5155954622,0.3221134091,0.4766949112,0.7836821267
46272610,2021-12-31,0.6010454032,0.481817045,0.5722303218,0.7707179698
46272610,2022-12-31,0.4471937383,0.2981238111,0.5519609972,0.529369412
46272610,2023-12-31,0.399420078,0.2773651636,0.4569513965,0.4927801427
46284610,2004-12-31,0.1223681969,0,0.1951342282,0.1969210711
46284610,2005-12-31,0.0803107155,0,0.1054808171,0.1532967033
46284610,2006-12-31,0.0925065895,0,0.133880597,0.1633886157
46284610,2007-12-31,0.1885556247,0,0.2136563877,0.396120973
46284610,2008-12-31,0.337722163,0,0.4663969171,0.6203268879
46284610,2009-12-31,0.3917742847,0,0.631181694,0.6236042618
46284610,2010-12-31,0.4323200594,0.2762094958,0.3852110336,0.6764788939
46284610,2011-12-31,0.3617042718,0.2877309013,0.2735551075,0.5475105283
46284610,2012-12-31,0.5237466229,0.5221451502,0.3434053042,0.7178161297
46284610,2013-12-31,0.5614439321,0.6184233993,0.3441318804,0.722097667
46284610,2014-12-31,0.6998460618,0.6221094877,0.7400623231,0.7536079168
46284V10,2015-12-31,0.7285886527,0.7418285714,0.7146922436,0.7269375918
46284V10,2016-12-31,0.7363081332,0.7197895374,0.7547013308,0.7372438112
46284V10,2017-12-31,0.7471015915,0.6923894107,0.805189954,0.7532178797
46284V10,2018-12-31,0.7678256842,0.7920528094,0.7875107035,0.7167546796
46284V10,2019-12-31,0.7609141667,0.8274576218,0.773526931,0.6647933195
46284V10,2020-12-31,0.7659036561,0.8314207858,0.7325337458,0.7200337545
46284V10,2021-12-31,0.7856470192,0.8404794307,0.7340403565,0.7724777462
46284V10,2022-12-31,0.755309228,0.8193130073,0.695302374,0.7396905302
46284V10,2023-12-31,0.7813398817,0.815425094,0.7897079543,0.7300727358
46333X10,2015-12-31,0.3274267958,0,0.4251838235,0.4597130795
46333X10,2016-12-31,0.3652929138,0,0.4865898749,0.4994496007
46333X10,2017-12-31,0.4863440129,0,0.6175999084,0.6981441372
46333X10,2018-12-31,0.4476725717,0,0.5756696677,0.6347532507
46333X10,2019-12-31,0.4383174178,0,0.4179626089,0.7813781236
46333X10,2020-12-31,0.4772157665,0,0.5262070356,0.7726271296
46333X10,2021-12-31,0.5531949267,0.2409793814,0.5700145222,0.7631847941
46333X10,2022-12-31,0.6402837565,0.2400793651,0.7360151031,0.828045248
46333X10,2023-12-31,0.6327068878,0.2393129771,0.725413643,0.8188047742
46433010,2014-12-31,0.3979846822,0,0.6325827363,0.4317073171
46433010,2015-12-31,0.3429056382,0,0.4873161765,0.4353128314
46459210,2016-12-31,0.2826139139,0,0.5933304892,0.2450378788
46507420,2012-12-31,0.3737433179,0.2948010491,0.4037037037,0.4192190716
46507420,2013-12-31,0.5673895982,0.7351309709,0.5501010101,0.5695851933
46507420,2014-12-31,0.5296415399,0.7338792894,0.444212963,0.5713372669
46507420,2015-12-31,0.5534692877,0.7533575749,0.5148148148,0.5710121579
46507420,2016-12-31,0.5449681639,0.7602395401,0.5011904762,0.569663901
46507420,2017-12-31,0.5401902134,0.7452552648,0.4320450886,0.6174827935
46507420,2018-12-31,0.569644162,0.5279842569,0.375462963,0.7226769402
46507420,2019-12-31,0.5771018459,0.5542030603,0.4037037037,0.7096033706
46507420,2020-12-31,0.5099617695,0.5142345677,0.3632080201,0.6152360978
46507420,2021-12-31,0.6159631298,0.566064789,0.4435708436,0.7555731785
46507420,2022-12-31,0.6333318032,0.5595296523,0.4515421776,0.7867023171
46564T10,2017-12-31,0.2797801352,0,0.4447039963,0.2733266453
46564T10,2018-12-31,0.249539857,0,0.4150939202,0.2251203852
46564T10,2019-12-31,0.3597608999,0,0.6722009773,0.2499653822
46564T10,2020-12-31,0.4856781301,0.0923794175,0.6118331467,0.5834790611
46564T10,2021-12-31,0.4083455319,0.0696644687,0.5921156925,0.4165862036
46564T10,2022-12-31,0.4900981063,0.2883324529,0.6686263457,0.4251824522
46564T10,2023-12-31,0.5036457147,0.3234342033,0.6472407283,0.4617045445
46564T10,2024-12-31,0.5169947873,0.3181598777,0.6917507418,0.4542143883
46564U10,2008-12-31,0.1778728364,0.0632542237,0.2672313313,0.2220310442
46564U10,2009-12-31,0.1853102361,0.0298410939,0.303203125,0.2470645461
46565G10,2020-12-31,0.2463460619,0,0.2555689951,0.4164765463
46565G10,2021-12-31,0.5328985773,0,0.6291040462,0.8172329973
46565G10,2022-12-31,0.4104869709,0,0.3411528401,0.7869417273
46565G10,2023-12-31,0.3866528617,0,0.2885437833,0.7772502856
46567610,2014-12-31,0.0864365481,0,0.2224615385,0.0812488547
46567610,2015-12-31,0.1234523414,0.1537582529,0.2280569514,0.0398710627
46568510,2009-12-31,0.3603788548,0.1750237018,0.7553229899,0.2989631817
46568510,2010-12-31,0.3434269131,0.1689149106,0.69127361,0.3040605343
46568510,2011-12-31,0.3451637535,0.2405341447,0.6425674457,0.2532150173
46568510,2012-12-31,0.3112638115,0.2115277092,0.6643872622,0.1700545217
46568510,2013-12-31,0.3264277451,0.2377974694,0.598909331,0.2327276549
46568510,2014-12-31,0.3187955971,0.2432667783,0.4631957946,0.3064869776
46568510,2015-12-31,0.3400984857,0.2239324212,0.6086013844,0.2854672632
46571Y10,2018-12-31,0.2854125194,0,0.2085250639,0.4461764706
46571Y10,2019-12-31,0.2556829357,0,0.1705013809,0.4192647059
46571Y10,2020-12-31,0.3358744362,0,0.3172764842,0.4388018433
46571Y10,2021-12-31,0.3004218503,0,0.2781791908,0.3992142857
46571Y10,2022-12-31,0.2808226264,0,0.2647701794,0.3674829932
46571Y10,2023-12-31,0.2288794359,0,0.1897532656,0.3307619048
46574110,2009-12-31,0.4405833281,0.2494366362,0.8397711749,0.3110658409
46574110,2010-12-31,0.5990745981,0.5236018356,0.8695260726,0.4618748155
46574110,2011-12-31,0.5471760852,0.5899296877,0.673922635,0.4113745719
46574110,2012-12-31,0.5954848142,0.5633501841,0.8204855565,0.4532854347
46574110,2013-12-31,0.5710228849,0.5700817869,0.6828304924,0.4866072399
46574110,2014-12-31,0.5230266713,0.5008453004,0.6688688713,0.4320926887
46574110,2015-12-31,0.6096750946,0.5803002965,0.8372681415,0.4629725858
46574110,2016-12-31,0.6257521525,0.6300033364,0.8025637501,0.4870049351
46574110,2017-12-31,0.6688344331,0.6312007709,0.8738161086,0.5247809733
46574110,2018-12-31,0.7684740026,0.7629376439,0.8675432085,0.6836691354
46574110,2019-12-31,0.8517395433,0.9248819209,0.8069131622,0.8053468882
46574110,2020-12-31,0.8421999722,0.9030381711,0.8160879798,0.7932975113
46574110,2021-12-31,0.8290224458,0.8524486846,0.8218850896,0.807499288
46574110,2022-12-31,0.7811716294,0.820606118,0.7648431543,0.7489226817
46574110,2023-12-31,0.7555629931,0.8003583229,0.7294782116,0.7258868573
46579010,2009-12-31,0.1427527878,0,0.259765625,0.1945422747
46579010,2010-12-31,0.1546205443,0,0.3374269006,0.1792768669
46579010,2011-12-31,0.1341926897,0,0.349026764,0.1240890658
46579010,2012-12-31,0.1867689144,0,0.5267166042,0.1497483825
46579030,2013-12-31,0.1954851545,0,0.5091016548,0.1803982719
46579N10,2004-12-31,0.0765364536,0,0.2026217228,0.0665400351
46579N10,2005-12-31,0.0234824544,0,0.0428104575,0.0322262941
46579N10,2006-12-31,0.0204576721,0,0.0262135922,0.0348373798
46579N10,2007-12-31,0.0051357996,0,0.0183431953,0.0015686982
46579N10,2008-12-31,0.0117849418,0,0.0402945114,0.0046961028
46579N10,2009-12-31,0.0198523914,0,0.0548177083,0.0158800522
46579N10,2010-12-31,0.0259962398,0,0.0356725146,0.0428277667
46579N10,2011-12-31,0.0207072374,0,0.0234793187,0.0371258565
46579R10,2016-12-31,0.2912421589,0,0.7146972361,0.2875762712
46579R10,2017-12-31,0.4958573286,0.25630086,0.8485021552,0.4901946171
46579R10,2018-12-31,0.3865427359,0.3265906488,0.3261301478,0.4758373268
46579R10,2019-12-31,0.4851077502,0.415013243,0.3329443488,0.6392562082
46579R10,2020-12-31,0.5731589335,0.4445171028,0.5997191495,0.6694597926
46579R10,2021-12-31,0.5972531575,0.4419204051,0.6579941375,0.6960412039
46579R10,2022-12-31,0.5862212796,0.3978919631,0.6476155134,0.7134687424
46579R10,2023-12-31,0.5758757072,0.3610628712,0.6935598391,0.6919386494
46583P10,2020-12-31,0.1992822799,0,0.0772200383,0.4790693353
46583P10,2021-12-31,0.259852275,0,0.1271579961,0.5956281481
46583P10,2022-12-31,0.3008433675,0,0.1327727952,0.705440362
46590V10,2017-12-31,0.6058356177,0.679780715,0.3471457381,0.7894788595
46590V10,2018-12-31,0.5717598194,0.6964899668,0.3040195476,0.7019368487
46590V10,2019-12-31,0.5715597126,0.6561165911,0.3901243324,0.6597338189
46590V10,2020-12-31,0.6700937336,0.6927317987,0.6741500751,0.6376432298
46590V10,2021-12-31,0.6775544045,0.674264225,0.7363077271,0.6190652898
46590V10,2022-12-31,0.6757625111,0.6418640014,0.8389911839,0.5440318952
46591M10,2020-12-31,0.1632993622,0,0.0743506494,0.3234860323
46591M10,2021-12-31,0.1513864286,0,0.0754178958,0.2923490288
46591M10,2022-12-31,0.153772256,0.021254536,0.095251938,0.2678987986
46591M10,2023-12-31,0.1943428651,0.0157023383,0.1921859545,0.2590837191
46600W10,2017-12-31,0.1736067484,0.1595543346,0.2013868999,0.1669902303
46603210,2015-12-31,0.1433446747,0,0.1509599673,0.2301983497
46603210,2016-12-31,0.1428604456,0,0.159940273,0.2239279675
46603210,2017-12-31,0.1466042988,0,0.2231879079,0.1956158793
46603210,2018-12-31,0.120340812,0,0.175469601,0.1650491681
46603210,2019-12-31,0.1317250421,0,0.2101657106,0.1701888298
46603210,2020-12-31,0.2632451962,0.0838952748,0.3568087894,0.3232768285
46603210,2021-12-31,0.2161937159,0.0833912566,0.2340366089,0.2904161152
46603210,2022-12-31,0.2526285156,0.066995863,0.29870142,0.3441466585
46603210,2023-12-31,0.230840061,0.0618767021,0.1880424086,0.3631819339
46609J10,2016-12-31,0.2291951081,0,0.2642633675,0.3433333333
46609J10,2017-12-31,0.2882039852,0,0.4279285469,0.3679766686
46609J10,2018-12-31,0.2040473898,0,0.1976103145,0.3307672072
46609J10,2019-12-31,0.1883772272,0,0.1493414064,0.327427444
46609J10,2020-12-31,0.2140109518,0,0.1848503175,0.3618579457
46612J10,2002-12-31,0.1022241189,0,0.1779060816,0.0842696629
46612J10,2003-12-31,0.1121618914,0,0.2033026114,0.0842696629
46612J10,2004-12-31,0.2361859863,0,0.5150447427,0.0895365169
46612J10,2005-12-31,0.1679731352,0,0.372247135,0.0576581904
46612J50,2006-12-31,0.201080638,0,0.3515920398,0.1641040804
46612J50,2007-12-31,0.2410329224,0,0.4282427802,0.1898395722
46612J50,2008-12-31,0.2551730162,0,0.5211175337,0.1324630976
46612J50,2009-12-31,0.1459750253,0,0.2054303279,0.1695002957
46612J50,2010-12-31,0.3416545473,0.1452205882,0.5581487422,0.2352911134
46612J50,2011-12-31,0.3265119737,0.1117647059,0.5587636822,0.2147081186
46612J50,2012-12-31,0.385448393,0.5116782007,0.4745282461,0.2230337079
46612J50,2013-12-31,0.3245547336,0.4766435986,0.3400898155,0.2216930541
46612J50,2014-12-31,0.2666999218,0.4762439548,0.2061071307,0.2078977365
46620W10,2018-12-31,0.3259114737,0,0.2651094783,0.5272934326
46620W10,2019-12-31,0.3145588378,0.1078431373,0.224939049,0.488238713
46620W20,2020-12-31,0.2853133277,0.1081871345,0.1760303043,0.4633748357
46620W20,2021-12-31,0.3087423382,0.0978964401,0.1637727252,0.5340956439
46620W20,2022-12-31,0.3525423327,0.0994277539,0.2215237775,0.5843605929
46620W20,2023-12-31,0.3402829904,0.099002849,0.2659692968,0.5157413783
46620W20,2024-12-31,0.340567322,0.0966076696,0.2766979639,0.5078315879
46625H10,2002-12-31,0.3446585894,0.2708333333,0.6337952271,0.2348635236
46625H10,2003-12-31,0.2599420354,0.246031746,0.4212675587,0.2183179724
46625H10,2004-12-31,0.3381413523,0.2581453634,0.2764292816,0.4811024414
46625H10,2005-12-31,0.3369339752,0.3050895993,0.2848530144,0.4581931526
46625H10,2006-12-31,0.3746322464,0.6311083015,0.3093781095,0.4265718016
46625H10,2007-12-31,0.7779639582,0.7093462881,0.8330200685,0.8000686191
46625H10,2008-12-31,0.7324243844,0.7344924926,0.6997734571,0.8162260318
46625H10,2009-12-31,0.7837561702,0.7624395953,0.8340090749,0.8130171074
46625H10,2010-12-31,0.6330768357,0.8459527532,0.2861985847,0.8636320203
46625H10,2011-12-31,0.6647916743,0.8233527805,0.423752147,0.8357262223
46625H10,2012-12-31,0.726644699,0.7505240441,0.6446243715,0.8185049396
46625H10,2013-12-31,0.7137627735,0.7583260215,0.6719013853,0.7695548565
46625H10,2014-12-31,0.7136590435,0.7470565056,0.7244928917,0.7350856745
46625H10,2015-12-31,0.7784192763,0.8025788503,0.7953450666,0.8066396463
46625H10,2016-12-31,0.8152125165,0.8176677549,0.796714931,0.8833451226
46625H10,2017-12-31,0.8568150381,0.8298167264,0.8765918876,0.9086342584
46625H10,2018-12-31,0.7992575894,0.5848749314,0.7942461266,0.8651350679
46625H10,2019-12-31,0.8382354145,0.8251260005,0.8453649068,0.836866742
46625H10,2020-12-31,0.8553047428,0.8186019591,0.8687257484,0.8562193373
46625H10,2021-12-31,0.8120049638,0.8369748094,0.8095896524,0.8065087024
46625H10,2022-12-31,0.7858068403,0.7930926508,0.8045238036,0.7701067123
46625H10,2023-12-31,0.783796101,0.7886533723,0.8224168407,0.7543547435
46631310,2002-12-31,0.306119808,0,0.7086220169,0.3019230769
46631310,2003-12-31,0.3174871172,0,0.7470814132,0.3019230769
46631310,2004-12-31,0.2997997047,0,0.7525167785,0.2416666667
46631310,2005-12-31,0.2588062471,0,0.6984055805,0.1635897436
46631310,2006-12-31,0.3384971693,0,0.6802487562,0.4292307692
46631310,2007-12-31,0.3883574317,0.1201923077,0.7626529613,0.3646520147
46631310,2008-12-31,0.3851783101,0.1627218935,0.7669749518,0.2996983409
46631310,2009-12-31,0.5733237614,0.5353731236,0.6861973068,0.5146735617
46631310,2010-12-31,0.5398474112,0.421474359,0.6641640297,0.5671412722
46631310,2011-12-31,0.4399677731,0.4107580825,0.5412233597,0.3815527066
46631310,2012-12-31,0.4875143514,0.41195009,0.6579976338,0.4208222812
46631310,2013-12-31,0.5160771681,0.4100706057,0.7089059192,0.4652892728
46631310,2014-12-31,0.4808986915,0.6049002849,0.4608887409,0.350567503
46631310,2015-12-31,0.5905859279,0.6488841406,0.5197099673,0.5860520362
46631310,2016-12-31,0.6532146655,0.680520118,0.7049646612,0.5726788955
46631310,2017-12-31,0.680762882,0.7963232301,0.6353074922,0.5840492856
46631310,2018-12-31,0.6603280078,0.69599395,0.538466202,0.730016698
46631310,2019-12-31,0.7277947298,0.7642830241,0.7285830529,0.6832810938
46631310,2020-12-31,0.6878396148,0.7182805499,0.6253704264,0.708974359
46631310,2021-12-31,0.6594789151,0.694419809,0.6316003902,0.6432838655
46631310,2022-12-31,0.7216786334,0.79255084,0.6612697568,0.6923940256
46631310,2023-12-31,0.6897859701,0.8206943087,0.5637589531,0.6490285947
46636710,2015-12-31,0.3862358114,0,0.6932393791,0.4133082531
46636710,2016-12-31,0.4313270088,0.0683760684,0.7890642776,0.4106060606
46636710,2017-12-31,0.4416589372,0.0670194004,0.8042482538,0.4247164482
46636710,2018-12-31,0.4275175403,0.0691685063,0.7750916972,0.410810856
46636710,2019-12-31,0.4741806523,0.2505737235,0.6397174421,0.4979869498
46636710,2020-12-31,0.4630166589,0.2552515202,0.619917347,0.4830752833
46636710,2021-12-31,0.482918546,0.2241622575,0.7448362235,0.463560534
46636710,2022-12-31,0.477911959,0.2119453741,0.770543722,0.4424040679
46636710,2023-12-31,0.5469534829,0.3614311523,0.7566569908,0.5184645427
47009K10,2016-12-31,0.0817391522,0.0314951546,0.087016496,0.1201020603
47009K10,2017-12-31,0.0793462914,0.0261416987,0.0910798122,0.1165237953
47009K10,2018-12-31,0.0707180764,0.0286650287,0.066099811,0.1078934421
47009K10,2019-12-31,0.0653084153,0.0182563338,0.067654557,0.1026898607
47009M10,2008-12-31,0.1251340813,0.0508490218,0.2974856821,0.084938343
47009M10,2009-12-31,0.2570642113,0.0497458802,0.668046875,0.1876108214
47009M10,2010-12-31,0.2605231676,0.0457886492,0.6684283247,0.1994335998
47009M10,2011-12-31,0.2396313221,0.1036592086,0.4394043252,0.2366539143
47009M10,2012-12-31,0.2539553615,0.1119646427,0.5638202247,0.1890669889
47009M10,2013-12-31,0.2466694038,0.1124554787,0.5390947549,0.1856206902
47009M40,2014-12-31,0.213167704,0.0977387204,0.3324680581,0.2413257176
47009M40,2015-12-31,0.177104192,0.1010532902,0.2364664953,0.2073954396
47009M40,2016-12-31,0.2860968007,0.2529085501,0.2187974945,0.3561864407
47009M40,2017-12-31,0.4230917594,0.3419840168,0.463121408,0.4696017962
47009M40,2018-12-31,0.3592095047,0.2975187757,0.4097270022,0.3823385166
47009M40,2019-12-31,0.366072591,0.2555538878,0.5041553992,0.3784757094
47009M88,2020-12-31,0.3389084933,0.307044871,0.3746724435,0.34495359
47009M88,2021-12-31,0.3189757274,0.2795178472,0.35396587,0.3321347355
47009M88,2022-12-31,0.3041369654,0.257383406,0.328272829,0.3302995513
47009M88,2023-12-31,0.2768789673,0.2232583308,0.3069465655,0.3054279725
47012E40,2022-12-31,0.1169995115,0,0.2078101644,0.082365175
47012E40,2023-12-31,0.1112317262,0,0.2037155298,0.0738590727
47074810,2019-12-31,0.2045646074,0,0.3219339623,0.2668710653
47074810,2020-12-31,0.3748731468,0.2720808696,0.4235355211,0.4121517432
47074810,2021-12-31,0.3575975752,0.2673657782,0.4150436057,0.381795679
47074810,2022-12-31,0.3540724413,0.217688793,0.4605155012,0.3792949867
47074810,2023-12-31,0.3366588661,0.2011063961,0.4419676625,0.3620087236
47074L10,2020-12-31,0.2194517024,0.0506756872,0.0820784195,0.4377813523
47074L10,2021-12-31,0.2728598432,0.0442483672,0.2153517091,0.4192887712
47074L10,2022-12-31,0.4068618992,0.1104667974,0.4353985111,0.4769828368
47074L10,2023-12-31,0.3753144056,0.0997227961,0.4021432027,0.4401709439
47102X10,2004-12-31,0.2270364212,0.2647569444,0.333836689,0.1812200957
47102X10,2005-12-31,0.2935262651,0.262962963,0.4679123069,0.1912955466
47102X10,2006-12-31,0.2519163846,0.2668128655,0.2000497512,0.4028340081
47102X10,2007-12-31,0.2855130393,0.2189542484,0.2029858052,0.4846749226
47102X10,2008-12-31,0.2873640603,0.1862373737,0.1255876686,0.5810312298
47102X10,2009-12-31,0.3355164056,0.2234365513,0.1713065964,0.6355827068
47102X10,2010-12-31,0.3469776507,0.2455716586,0.2316615371,0.5822050397
47102X10,2011-12-31,0.5268398735,0.1761845016,0.6189115317,0.6010826722
47102X10,2012-12-31,0.6054326289,0.183301946,0.8203785862,0.5594003239
47102X10,2013-12-31,0.6070939174,0.1940740741,0.8087353289,0.5774071901
47102X10,2014-12-31,0.5619236984,0.1781170483,0.7458546571,0.5437415087
47102X10,2015-12-31,0.5781132683,0.1786978061,0.769505719,0.5568466588
47102X10,2016-12-31,0.5756433177,0.3224638394,0.6940841866,0.5876275885
47110010,2006-12-31,0.1712995653,0.0694444444,0.1515041192,0.2796211178
47110010,2007-12-31,0.3421834427,0.3635093652,0.3611499877,0.3081987929
47110010,2008-12-31,0.266100697,0.313962861,0.1455047204,0.3142746308
47110910,2008-12-31,0.2970545566,0.0883928571,0.4865895954,0.3559567739
47110910,2009-12-31,0.2464918925,0.0883928571,0.2259904372,0.4001230012
47110910,2010-12-31,0.1897865076,0.07734375,0.1309072782,0.3284747847
47110910,2011-12-31,0.1238098504,0.06328125,0.0442540323,0.2302560177
47110910,2012-12-31,0.1315594289,0.04921875,0.0557482993,0.2548353193
47110910,2013-12-31,0.1236190055,0.06328125,0.0295121119,0.2395610798
47110910,2014-12-31,0.1493788036,0.07734375,0.0328556807,0.2905691172
47214X10,2007-12-31,0.4027372761,0.2061688312,0.6431952663,0.3862773285
47214X10,2008-12-31,0.3904221282,0.1590440004,0.6424364123,0.3921213666
47214X10,2009-12-31,0.4050456874,0,0.7881510417,0.4474610925
47214X10,2010-12-31,0.3117705905,0,0.5035087719,0.4144789086
47214X10,2011-12-31,0.385558984,0,0.6568126521,0.4893892428
47231910,2008-12-31,0.1910281547,0.1862373737,0.0804238921,0.3898721523
47231910,2009-12-31,0.2264256289,0.1851851852,0.1031762295,0.4528195489
47231910,2010-12-31,0.2180019931,0.1763285024,0.0761382519,0.4634466052
47231910,2011-12-31,0.2650462482,0.1652298851,0.077452957,0.5813573654
